mutuario_id,mutuario_idade,mutuario_renda,mutuario_moradia_status,mutuario_tempo_trabalhado,emprestimo_id,emprestimo_intencao,emprestimo_nota,emprestimo_total,emprestimo_taxa,emprestimo_status,emprestimo_margem_renda,hist_id,hist_inadiplencia,hist_anos_conta
YAdA848L-FfUL,26,55000,Alugada,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yaDfoHwi-c7ON,27,47000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yaDRZcQl-707P,36,64000,Hipotecada,20.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yAEBW5S9-0Fk1,23,56000,Alugada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YAgaOhc2-wZhx,24,39456,Propria,8.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yAGCgGEB-pbTD,25,48996,Hipotecada,8.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YAgjbSKT-JaFe,23,88000,Hipotecada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YAgofBMI-wNiu,26,12000,Propria,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Yai6AE6G-sIyD,27,84000,Hipotecada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yAl5lWyU-ljkG,23,36000,Hipotecada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YaMaEcLE-2XXl,36,132000,Alugada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yAmXMHqc-TMpp,31,26010,Hipotecada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yAN33RSI-2ImU,23,75000,Hipotecada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YaOCOn5B-fsZd,23,128000,Hipotecada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YaQaaXps-WEnM,23,NULL,Hipotecada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YAQG2knY-ywYB,38,80000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YaqgRmIq-SvBG,26,24000,Alugada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YASmP2Nf-uEej,34,60100,Hipotecada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YaSRrtmd-9IIZ,25,39500,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Yau26s5Y-nl4d,23,32000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yAutL3bh-LqTY,21,15000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yav8W9d4-AkOy,28,80000,Hipotecada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yAvFSFCO-34EE,34,50000,Alugada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yaXvhN74-JiaC,22,35000,NULL,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yAYEB6DC-fA9Q,27,75805,Alugada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yaz83w4m-HgvK,24,85000,Hipotecada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yazAAspR-KkqN,27,81000,Hipotecada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YazbSQSb-zfrP,36,52000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yaZUMrJP-wqyK,22,29376,Alugada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yB1bLcfc-SPTz,27,64000,Hipotecada,11.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YB25UOaB-szvS,22,60000,Alugada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yb2hHYtF-WsUU,28,83137,Hipotecada,12.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yb8cYMCL-ZDwo,31,96000,Hipotecada,15.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yB9INbCY-tGAd,30,51000,Alugada,14.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YB9SU1J7-YaCT,29,64992,Hipotecada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YBa7NLX8-MfBe,26,78000,Propria,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ybBHkY09-T7uX,34,90000,Hipotecada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YBcI9b1X-oIc6,25,31200,Hipotecada,9.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YbeOtAut-awsZ,35,70000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yBFou9Nl-UWg0,26,24996,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YBhbk6Bs-sgQj,25,100000,Alugada,9.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YBhnIovi-FeAf,27,35000,Propria,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yBLs2TZA-D7mU,23,54000,Hipotecada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ybmAAC2a-o9AO,26,45000,Hipotecada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YBmZL8kF-5DBe,23,50000,Alugada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yBNQlh4W-xA1I,36,45000,Alugada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YbQLAFLU-RRGg,35,72000,Hipotecada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YbrbjUyv-tYOE,49,42000,Hipotecada,15.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yBRwdYNc-EzMJ,30,49000,Propria,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yBsapIzu-4iQM,37,80000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yBsLiD7D-Bb8I,30,21000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ybSM52hk-PEi2,23,100000,Hipotecada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YbTzorxm-nZx0,36,135000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Ybvqq3k1-6pMG,23,108000,Alugada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yBwjIbje-bDk9,30,78000,Alugada,14.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YbXGNnPA-MOwu,37,35496,Alugada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YbzF3yYg-g5Ij,31,55000,Hipotecada,9.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YC0BKXZv-GNhd,27,34000,Alugada,10.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Yc2t1Xhn-U9st,23,30000,Alugada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Yc36PCBD-zGwv,29,46140,Hipotecada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Yc4t4ymm-QfAc,26,87300,Hipotecada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YC54AhUn-3WTz,25,55200,Hipotecada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Yc7u8a8b-3ohA,23,46000,Hipotecada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yc9nQCXQ-p74m,27,29000,Alugada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YC9ZNJ3j-mzfo,22,70000,Hipotecada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YCB7g3Ti-F2BP,26,55000,Alugada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YCD4h3xc-Xkj8,25,100000,Alugada,9.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ycd7LJAl-UBS8,32,188000,Hipotecada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yciSZ7Qq-ErbR,25,67147,Alugada,9.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YCmBr7Py-xaD8,22,61000,Hipotecada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YCO6f8Z3-ObxM,26,39000,Alugada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yColGGeF-PFrb,26,156000,Hipotecada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ycp5es3n-DJpC,26,60000,Hipotecada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yCpIfI5Z-KXIm,21,150075,Propria,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ycpsiHnv-ATNn,23,18720,Alugada,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YCtNQpHt-qQ2E,33,25200,Alugada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YctQXIos-lmWX,23,26496,Alugada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YCTSZaQs-o8WU,39,70000,Hipotecada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yCvBAulr-8nyi,23,65000,Hipotecada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ycvEBExg-N9RM,26,165000,Alugada,10.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yCWhjEQX-qj1d,40,75000,Alugada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YCzQ9Ls6-MdwY,21,98280,Hipotecada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yD2c54lp-INDR,39,108000,Hipotecada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yd4lKxcM-U0qT,21,23040,Propria,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yD6779qM-tmbF,29,55476,Hipotecada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YD73uWZc-c3tY,26,47000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YDbo1oxh-IDFM,23,86004,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ydCEFpFt-a7LK,24,60000,Hipotecada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YddBqFAB-b9Od,21,25200,Alugada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ydLhZCcs-7YRG,32,25000,Alugada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ydNxfHTy-EoRs,22,60000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YDobYt11-oPhi,27,72000,Hipotecada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YDovEwBH-0eek,23,75000,Hipotecada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ydpSr0dM-E4Lp,25,58296,Alugada,9.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yDqDGkBQ-dIlI,23,56700,Hipotecada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ydRiT8w1-uEZP,24,30000,Hipotecada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YdRXb9Am-2aO4,25,60000,Hipotecada,9.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YdsFKX7E-N06h,23,43200,Alugada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YdsfqEtT-Lb22,38,30000,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yDvw7oLY-rx9l,22,52800,Alugada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YDwXFEtc-le87,25,140000,Hipotecada,10.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yDXARqiN-4D04,22,67500,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YdxOKW2f-OYLR,25,60000,Alugada,9.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YDZQceS5-xz48,34,40000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ye2CEo9o-YClv,26,95000,Alugada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Ye80GhDH-6YgI,27,54000,Hipotecada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yED5zo1R-NfQE,27,60000,Propria,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YeFsWMqD-JLY2,23,38004,Alugada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yEfYiedO-WwTU,30,151800,Hipotecada,14.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YeiMIdU8-qoRu,26,79000,Hipotecada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YejJKEZx-9gzb,32,52800,Alugada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yEjWTjMf-BSPy,23,60000,Hipotecada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yEKApidM-foTD,26,37000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yEKsQNQH-FC4S,27,46000,Propria,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yennrUnX-Cp4A,22,15000,Alugada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YEPZA7Eb-Hm0i,25,52000,Alugada,9.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yeQbgycz-tjBt,43,93000,Hipotecada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yer8ipJ4-XcMO,24,90000,Hipotecada,8.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yeuJYgNx-HbxA,38,20640,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yEXjvpH5-c6GH,33,18000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YEYdBmlK-8ELG,29,119500,Hipotecada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YeZsnxxg-dfdy,21,60000,Hipotecada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YF27qpFP-TjYF,23,31500,Alugada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Yf8CGkSz-UDXY,27,80000,Propria,11.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YF9ua4Hc-9rXa,24,54000,Alugada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YfAhlQ7Q-vuum,59,42000,Alugada,14.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YfBmQY8d-EyYE,32,30000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YFC6FACs-Qj4f,32,42000,Alugada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YfDy2FeT-ycCj,26,53400,Propria,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yFes1lLx-FuBD,24,39000,Alugada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YfF2xvZj-UPiy,28,107364,Hipotecada,12.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yfhcSI9s-qDoc,25,85296,Alugada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YFHkJc9c-kbI4,25,24000,Hipotecada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yFjimAqI-3cyH,30,30000,Propria,14.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Yfk0GQZ8-UW0E,33,101000,Hipotecada,8.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yFLPZG4c-cRqh,26,150000,Hipotecada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YfpFnLtx-beHt,30,67275,Alugada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YFQycdof-58s2,22,63996,Hipotecada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yFRJIZku-SwXv,25,54000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YFs2HqS4-YN0q,22,65400,Alugada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YfUhsxT4-2xpe,36,62900,Hipotecada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yfX8rNYH-ttKY,22,73000,Hipotecada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YFxuTjLh-oXI8,23,14000,Alugada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yfzwrdE4-MFnh,23,42996,Alugada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YG0rkUun-E4Wu,28,62496,Alugada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yG8HbbRY-Xsf0,26,120000,Hipotecada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ygarFf2j-6dkz,32,50000,Hipotecada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YGB2AIQf-NcNW,41,24000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YGcrDphw-t6sO,22,66800,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YGdBClYk-1gxx,34,57996,Alugada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ygDEZ52d-oA6m,22,43200,Hipotecada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YggfaJGK-QlMz,26,75000,Hipotecada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ygGOjxDA-Nuou,26,54000,Hipotecada,10.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yGIKEjJ3-qMQa,24,35000,Hipotecada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ygIyTEU0-iXWq,29,66901,Hipotecada,13.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ygjt3fgp-ijrO,35,94500,Hipotecada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ygjtMrWx-nI9B,23,34000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ygjyu5wR-QKtK,21,29000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YgkUDQxR-n1PZ,22,54996,Hipotecada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ygKyHAlb-Fkfi,22,79618,Hipotecada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YGmb154m-HFq0,41,47000,NULL,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YGpbZJwL-3h8G,22,48400,Alugada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ygsPg0PS-6axF,29,16000,Propria,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yGSti5ya-UDt6,24,48200,Alugada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yGT0Zvyy-qv73,45,19200,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yGtBbtvt-LBmO,26,52000,Hipotecada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yGtHrtBD-RZzC,24,45336,Hipotecada,8.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YGtsatPc-NbIz,26,97333,Propria,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YGtXLNuM-I9tl,24,95000,Propria,8.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YgvPIiAh-rgCW,25,80000,Hipotecada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YgwgrnQC-0G3c,39,39996,Alugada,9.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Ygxru1mF-foix,56,95004,Hipotecada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yGzPCNgS-6K0H,23,95000,Hipotecada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ygZULdi0-BI9L,43,86044,Hipotecada,16.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yH0KW4Py-ed6I,24,82726,Hipotecada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yh4R65Es-cA67,30,26000,Alugada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yh7qidOS-B5bL,32,49200,Hipotecada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yh7SoMA4-6FKo,27,46800,Hipotecada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YHbYlf0t-cucT,28,15000,Alugada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YHC6nDy7-8Wqu,21,40000,Hipotecada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yhCAb7xF-WIwp,31,95004,Hipotecada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YhdobYGN-7XI2,22,50000,Alugada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yHDpNavh-uSBW,21,23040,Propria,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yHeALAkt-eOCA,23,48500,Hipotecada,8.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YHeNYKYc-CxLa,24,82000,Hipotecada,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YHgcNS7u-pRFG,28,116000,Hipotecada,12.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YhH5Pzq6-GOx5,24,100860,Hipotecada,8.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YhHTJDUq-hBa9,23,33500,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YHIYZ5rU-yM92,24,85000,Alugada,8.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YhjENmnG-7OQY,23,47496,Alugada,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yhmvaLpz-IF3q,41,444000,Hipotecada,4.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YHMZpDyT-Z1kG,27,12000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YHo6gBS8-Uuvv,31,77000,Hipotecada,15.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yhOCH6Ay-StuZ,24,NULL,Hipotecada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yhPf3qmR-3xxQ,26,77000,Alugada,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yHq51qz6-OSnz,23,32000,Alugada,3.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
yhRoOiH1-8his,30,98700,Hipotecada,12.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YHSpFhT7-vzqd,22,50496,Alugada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YHSWxFH4-UqRn,22,60000,Hipotecada,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YHtpZ5K1-YPLI,38,NULL,Hipotecada,5.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YHw5mfiW-xngn,23,29000,Alugada,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Yi2aBxI9-S7gu,24,135000,Hipotecada,8.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
