mutuario_id,mutuario_idade,mutuario_renda,mutuario_moradia_status,mutuario_tempo_trabalhado,emprestimo_id,emprestimo_intencao,emprestimo_nota,emprestimo_total,emprestimo_taxa,emprestimo_status,emprestimo_margem_renda,hist_id,hist_inadiplencia,hist_anos_conta
xCDrrx4M-zQzR,26,76000,Alugada,6.00,K5ha0edR-4lHC,Personal,C,8000,0.13,0,0.11,0NZWuXRX-Eyg8,0,3
93uglXgH-EFXP,22,50000,Propria,4.00,tfJ1R6GD-vnyI,Personal,B,5000,0.13,0,0.10,0o0E08wW-kWoS,0,3
aXQu6t1r-ecPP,36,49000,Alugada,6.00,6wRX6DHf-5HOq,Homeimprovement,B,7000,0.11,1,0.14,0o3ppjqB-YRYw,0,16
0GgMo1zw-XYHR,29,26000,Propria,5.00,f7Lyussa-LlrJ,Venture,B,4500,0.12,0,0.17,0oBKKS6C-u6oD,0,5
gcX483Hd-rxqn,23,46300,Alugada,0.00,b0wJwXG5-Xnh8,Personal,A,1675,0.07,0,0.04,0Od0ok9h-orXI,0,3
76FCBFSM-Fvmh,41,32000,Hipotecada,2.00,u9cyzv6p-Q8HN,Personal,C,6000,NULL,0,0.19,0OdmZzEQ-bjqa,0,12
G6WMpwt1-FAbr,24,78000,Hipotecada,8.00,8og3ArW8-oNhG,Homeimprovement,B,9800,0.11,0,0.13,0OfF9KOi-0Ips,0,3
b2DrFBol-XW9e,27,30996,Alugada,1.00,fGOdZWHU-Oqib,Homeimprovement,D,2600,0.15,1,0.08,0OQNB93J-8qlT,0,5
ccQnWJwU-PYJN,23,57996,Hipotecada,7.00,DZ6KBUYH-6Ptz,Debtconsolidation,A,7200,NULL,0,0.12,0OrBnXDm-kzi6,0,2
RzysntYB-Dmn3,29,56000,Alugada,0.00,IUUMkXHp-TwMH,Personal,D,8000,NULL,1,0.14,0PK0jiAw-csgT,1,5
C1z2eWEB-rCR8,25,82560,Alugada,6.00,oPdgizsR-A37I,Debtconsolidation,A,4500,0.07,0,0.05,0PZscGxH-IOSj,0,3
Jqfg2syZ-wjty,25,60000,Hipotecada,6.00,LipdJcQg-SQi3,Medical,C,13000,0.14,0,0.22,0QC0Pwnf-QGeK,1,3
2F5TaIcg-lSPI,23,57000,Propria,7.00,bs59qALN-p1HU,Education,B,4200,0.11,0,0.07,0qfh9eYf-4OyD,0,4
dobhcet5-tSeS,22,41838,Alugada,0.00,F7WuKkEY-wNpT,Personal,D,6600,0.17,1,0.16,0qfLH0gg-A25N,0,3
ALhhIFiW-pDC8,29,68000,Alugada,4.00,xPZzdZL3-682H,Education,B,1600,0.11,0,0.02,0qHdoCjx-oCl9,0,10
WuSdOYSO-YrHC,24,74000,Hipotecada,6.00,i6RAs8fc-cHw4,Medical,B,5000,0.12,0,0.07,0Qjg9pYn-DoJi,0,2
AF1lgx5m-IZD3,24,26400,Alugada,5.00,rvv5Fabl-eZZr,Medical,A,NULL,NULL,0,0.03,0QKSeXC5-Qd0Q,0,3
3XJ8L2da-dwdt,29,75000,Alugada,0.00,oKT1Bgot-URWM,Personal,C,17200,0.14,0,0.23,0QqxpMlQ-WkdE,1,8
GwNHCuFG-iAcd,28,37000,Alugada,3.00,WnKlrin7-5M93,Debtconsolidation,A,7000,0.09,0,0.19,0QTbP3Ty-hju7,0,8
dfQFUFg5-xDoX,24,60000,Alugada,4.00,Lt21IO4B-MCd5,Venture,A,15000,0.06,0,0.25,0qy4HGWD-XbrO,0,3
Z0WyOqii-2yWH,22,46200,Alugada,0.00,lc3q211z-jtAA,Venture,A,10000,0.07,0,0.22,0RbABgqz-CA3X,0,3
5DCUXUXL-U5lS,30,66000,Hipotecada,14.00,OhzYLWFS-EvgX,Education,C,11200,0.13,1,0.17,0RbRoST5-hRae,0,9
866JW48X-S8Hs,23,122000,Alugada,7.00,A7Zt2fCG-TomM,Debtconsolidation,C,14000,0.13,0,0.11,0rDzxmLT-N5Ep,1,2
QycZN4Sq-UoYv,24,28000,Propria,6.00,qcIKR134-9a6Q,Homeimprovement,B,10000,0.10,0,0.36,0RMBWHGt-7QkT,0,2
K7zoRhxn-eb7l,28,20292,Alugada,3.00,lRo3zwU2-PRH7,Venture,B,3900,0.13,0,0.19,0Rqls6p8-2YNy,0,9
RZIvqh3m-QuPP,30,36500,Alugada,5.00,JYkcsTr8-GQA7,Education,A,14125,0.09,1,0.39,0ScyWTWZ-Sz55,0,7
Q9AzxRn0-cBiF,28,65004,Hipotecada,NULL,CzaCvOUI-GWrr,Medical,A,7050,0.09,0,0.09,0SP1oEvM-Xoki,0,5
9zymdCsb-Rpxb,31,20000,Alugada,7.00,Yl3Pr1yA-ytOd,Education,C,2500,0.13,0,0.13,0suNsAGR-Mmzr,1,10
9jHTErWP-Ba2x,33,100000,Hipotecada,3.00,WyoEnvjN-EDI2,Personal,B,15000,0.10,0,0.15,0Svyl3dO-OeNe,0,7
X6Hps2e8-GQcB,35,25380,Hipotecada,3.00,4hJ8AiIq-K3IU,Debtconsolidation,D,5000,NULL,1,0.20,0SWqX8cF-7jGg,0,10
8uhcAwMq-gtFb,22,52500,Hipotecada,3.00,jBU3uRdf-ULsU,Debtconsolidation,B,4000,0.11,0,0.08,0sXEMUt9-Oy0n,0,4
KzxeXyMn-bnOo,25,75000,Alugada,0.00,EumJbcoJ-vka5,Personal,B,20000,0.10,0,0.27,0T0YRhMn-40S1,0,3
BzP4L0Cy-JPFL,23,32535,Alugada,6.00,FcSdXgH3-meWp,Debtconsolidation,B,4000,NULL,0,0.12,0T6TsnRf-Lzzz,0,2
nU7Na1N4-sFxz,25,31000,Hipotecada,4.00,xLOgEoMJ-wkDZ,Venture,B,10000,0.10,0,0.32,0T8squyh-IQP4,0,4
L40d1I7p-fZk8,27,18000,Alugada,3.00,usCGPbLJ-NnC8,Education,B,8000,0.11,1,0.44,0TCXgOoK-wdsT,0,10
hJBx5Wyd-4fZ6,44,83000,Outros,2.00,2HQDTosU-Th4D,Personal,D,12000,0.16,1,0.14,0tEqFj5M-u9S0,1,12
IZMjahbF-pwZt,26,59500,Hipotecada,9.00,oz8jKjgx-3QoW,Venture,A,12000,0.07,0,0.20,0TJSOSaM-G5WR,0,3
2LtHXCaZ-v38v,51,76960,Hipotecada,0.00,OOXqaXFe-TvPe,Personal,B,15000,0.10,0,0.19,0tkNUw6b-oiva,0,20
5H4AlZWb-k953,23,11000,Propria,0.00,it5StO7t-GYjY,Personal,A,1400,0.09,0,0.13,0tmH82ts-ONvP,0,3
OArTHFtP-b7cy,27,126000,Hipotecada,11.00,TykyfIIk-MCyD,,A,5000,0.13,0,0.08,0TMWlG4b-0zc7,0,6
IykCIDPD-u0Lf,25,65000,Propria,3.00,wuAkpmX2-Abpy,Venture,A,8700,0.08,0,0.13,0tPAMNvt-CdwX,0,3
ya8x5QXc-Pg0S,32,90000,Hipotecada,7.00,AtxEjOXe-GOzw,Medical,B,3000,0.09,0,0.03,0tr7SYS9-Cgwb,0,9
XRlPj8Oi-T77S,31,110000,Alugada,2.00,xQBXn7U7-HgHv,Personal,A,3650,0.10,0,0.03,0tty7ENn-zqLP,0,6
IHhqqkbT-lUPN,26,50000,Hipotecada,8.00,vx3Ahud5-qdrZ,Venture,B,8000,0.11,0,0.16,0Tw2wQjC-TtnF,0,2
UYBe8zS1-McRS,26,44000,Alugada,4.00,l8ItE65E-sWDO,Medical,A,5000,0.09,0,0.11,0u5QEI4j-vPdq,0,3
KzjkOrwf-9jYc,52,50000,Alugada,0.00,ampCIEOX-4zxT,Medical,D,18000,0.15,1,0.36,0UdFFxIm-88PI,1,25
Brpd8tDL-Gwgw,29,91000,Alugada,10.00,0OIYb7tD-0b6F,Medical,B,16800,NULL,0,0.18,0UH7Lqly-RCUM,0,5
SYjn4BnP-aRJ5,32,58650,Alugada,6.00,kK6iv5KF-vXT7,Medical,D,17400,0.15,1,0.25,0uhsJweU-Iqwk,0,6
Bs9uwXon-4AOu,32,84456,Alugada,5.00,hN57kETt-r70p,Debtconsolidation,B,10000,0.10,0,0.12,0UIB9Lhp-bMLh,0,10
wQG03rdx-8z4c,23,61440,Propria,6.00,MjBpAY1B-IhPq,Personal,B,2500,NULL,0,0.04,0uj5Iwjp-Dj61,0,3
uRJc6oma-MdXx,36,65458,Hipotecada,4.00,sEsqSKmC-HGb9,Medical,A,8000,0.07,0,0.12,0UlSUgIi-KfFt,0,13
GxqIuFzJ-zyF3,29,20400,Alugada,2.00,qjYTOlQg-TA3q,Medical,C,2000,0.13,0,0.10,0uPxwB8U-CdWy,0,8
Z7IrcAuM-hQ4e,30,62000,Alugada,14.00,QJKW0pkS-BYQN,Medical,B,12000,0.12,0,0.19,0vkNdjj2-gHxl,0,9
RIyp9owh-Hbng,27,125000,Hipotecada,2.00,H0iqjCcl-RsHI,Debtconsolidation,A,8000,0.07,0,0.06,0vTa7DN4-n9FQ,0,6
6pWtDDJG-LaIK,24,44000,Hipotecada,2.00,RziEmK08-BgFe,Debtconsolidation,D,25000,0.16,1,0.57,0vwUbD02-sSF9,1,3
m6DGkUaP-iHXK,32,27500,Propria,1.00,DfWyTQmP-LNW7,Venture,D,5000,0.15,0,0.18,0vz2S8uA-dvl5,1,10
aL8WvTsy-OI0U,24,165000,Hipotecada,5.00,e4El33TE-HEZ0,Personal,B,20000,0.10,0,0.12,0wEqeaQf-JwZa,0,4
3uYgaoPJ-Yboe,27,72000,Alugada,4.00,YkFg1Yda-bAKv,Homeimprovement,C,20000,0.13,1,0.28,0WFhfJpT-XqrI,0,9
L1mlm1mM-tsUc,22,39000,Propria,6.00,gjifZty5-p24f,Medical,A,1000,NULL,0,0.03,0WGw0fCz-E8hY,0,2
PdUSJjHx-TCaC,30,60000,Alugada,0.00,NoINxSqo-1oOz,Debtconsolidation,B,4750,0.10,0,0.08,0Whc3pm3-KbpB,0,7
uv0FXRYy-180p,28,58000,Hipotecada,11.00,uXzuYwwc-8W0f,Debtconsolidation,B,6700,0.10,0,0.12,0WhdGzaH-tszq,0,5
m93mfew8-1F2C,23,39292,Hipotecada,3.00,gLdpvzPx-GRqz,Medical,A,3250,NULL,1,0.08,0wHj7n6u-JfcY,0,3
BuunUnne-J1Ag,25,42000,Alugada,3.00,FRnLtrAj-8r65,Education,C,10000,0.14,1,0.24,0wNnPMoW-nGmm,0,2
JDCofMQx-NcqA,34,41004,Hipotecada,5.00,9CtHUMhi-H5Lf,Homeimprovement,C,16000,0.12,0,0.39,0WsPXwRh-aSWI,0,5
6bqzzvx9-5M3e,34,47125,Hipotecada,12.00,BhBC8EkT-En32,Venture,B,3200,0.11,0,0.07,0WvRCZs0-DGXz,0,8
p0hbdqqm-GtHC,28,55000,Alugada,3.00,wPolzWub-zy62,Medical,C,5000,0.13,0,0.09,0X7HnGQC-B5Oj,1,10
LNEn2uT4-it1e,22,107000,Hipotecada,6.00,QYR4UTYa-knKO,Homeimprovement,E,24000,0.20,1,0.22,0XkBgC1y-IWPU,1,4
JeAJ6z4K-N9Z1,23,38000,Alugada,4.00,Zc5F0qxx-Sgxr,Personal,B,10000,0.11,0,0.26,0xMpdr6a-1EAS,0,2
ISPU2ef8-4hJw,41,60000,Hipotecada,3.00,bUKvcmGL-IKxs,Personal,E,16800,0.18,0,0.28,0xuzqaat-pQcy,1,16
Ae2Iso56-MPL9,24,100000,Alugada,5.00,3OGldMkq-IpdO,Homeimprovement,A,NULL,0.14,NULL,0.08,0XwiAmtf-YOjt,1,6
bRYeof0L-cqHI,30,100000,Alugada,13.00,0T2YFLWb-IZze,Debtconsolidation,A,12000,0.08,0,0.12,0Y1a64ag-4RLW,0,9
xbiymZaK-LlCl,22,70000,Alugada,3.00,BqWaLRJM-fpv4,Education,B,22000,0.11,1,0.31,0y7L61U3-1inS,0,4
I4DCy75Y-LKeI,23,64000,Hipotecada,7.00,aUKdkAII-Uo9W,Education,A,2100,0.06,0,0.03,0YBrHxXG-Ine5,0,2
SzCRZ9ot-Jnve,22,57000,Hipotecada,6.00,v0CBCI8d-zRks,Personal,B,11425,0.10,0,0.20,0Ym2UqOv-ULTq,0,4
LhK6aBRe-Nv3d,25,59160,Alugada,0.00,o2KlX7O6-K1gm,Homeimprovement,E,16600,0.14,1,0.28,0ymeCSrZ-ShQq,0,4
n1SGy3zO-mLLM,24,102000,Hipotecada,5.00,t38JzU2S-WJkG,Medical,C,12000,0.15,0,0.12,0YP668B0-89Kl,0,3
C5hyN4uj-t8hk,25,72500,Hipotecada,3.00,97OkmxOy-Z4ap,Venture,D,16000,0.15,1,0.22,0YXAYsXv-O7Nr,1,4
qOeXgAXt-1W7A,24,61650,Hipotecada,4.00,iMBOXAQo-fLxp,Homeimprovement,A,6500,0.06,0,0.11,0ZBhGl4q-SvRO,0,4
Xkn8efXu-fNSr,26,30000,Alugada,1.00,5jJRi5h8-tBx5,Medical,E,NULL,0.08,0,0.17,0ze76sI8-dLYP,0,9
rt26pqMu-wASy,22,44500,Hipotecada,3.00,D1fgqjKs-35Gl,Personal,C,15000,0.14,0,0.34,0ZiakiBe-mRHJ,1,4
WqvFtkqc-jquj,21,65004,Hipotecada,5.00,E3lQ1Bag-vbZA,Education,B,5000,0.10,0,0.08,0zjoZsxX-RWHz,0,4
FSFmbFy1-ZwNg,24,24000,Alugada,3.00,T6RoEHSP-Aj2I,Debtconsolidation,B,10000,0.10,1,0.42,0zMJc6qN-YJJH,0,4
qNxQqMhY-8XhE,30,42000,Alugada,0.00,moJXxoTz-2Aw7,Medical,B,1850,0.12,0,0.04,0zqFd0qP-Knjd,0,6
W0hPRXyM-0TuX,24,35000,Alugada,3.00,p2hs4qcT-6BJE,Venture,C,8400,0.13,0,0.24,0ZqUPxB2-xD7q,1,4
7EYKH7bU-AkM9,62,62050,Hipotecada,29.00,08I6PiQt-8D75,Medical,C,25000,0.13,1,0.34,0ZRGsrYo-hwPO,1,28
5w0hU9Ao-RUTy,25,72000,Hipotecada,6.00,8Jq1cAhI-IS87,Personal,B,5000,0.12,0,0.07,0ZT7kKfr-5CRJ,0,3
oF5yFksF-XOBh,24,42000,Alugada,9.00,bGs3va2d-J64j,Debtconsolidation,E,3000,NULL,1,0.07,0ZtJ11nO-s4RN,1,3
MZhmyvbM-efG0,29,70000,Hipotecada,5.00,mqCEuEdG-FRIQ,Debtconsolidation,B,3000,0.10,0,0.04,0zTsPEfj-aCrH,0,9
6AewHBtQ-GnAS,25,52000,Alugada,4.00,SG0baqQi-mrHY,Venture,D,6000,0.15,0,0.12,0zuqoU9R-1vGS,1,2
703GqDjR-YHhq,32,81204,Hipotecada,6.00,dhuXFyYQ-mHna,Education,A,3600,0.08,0,0.04,10mjb3jz-aPy5,0,9
bZOkZrOW-TrjI,29,52000,Alugada,9.00,bxZa7rbb-Fyv0,Personal,A,10000,0.08,0,0.19,10OJOckp-0wsO,0,8
G96klSMA-xe6Z,25,104000,Hipotecada,9.00,SC1D0vs4-xNuD,Homeimprovement,B,14000,0.11,0,0.13,10ov1AqD-ALaS,0,3
Nw1HrXes-haTB,23,84000,Alugada,NULL,dmQlGSng-pyQY,,A,1200,0.15,NULL,0.07,10qwyBQg-Iv8i,0,17
ErbXgWkM-JAxH,23,11820,Alugada,NULL,CyN49AbZ-yxW7,Debtconsolidation,C,1000,0.15,0,0.08,11tqcAmF-5rO2,0,3
fnqZZUGu-uNC6,24,70000,Alugada,8.00,5howL969-EdCb,Venture,A,7125,0.07,0,0.10,12eTmooN-SFnT,0,2
58zTDjnZ-YBA9,37,45000,Alugada,0.00,uppfpXcs-Adrv,Education,C,6000,0.13,0,0.13,12GjPc1X-Aypx,0,17
Jdeupycn-zgj9,30,52000,Alugada,3.00,GDWo9yRj-Xkoo,Debtconsolidation,A,12000,0.08,0,0.23,132xMs6w-iE5b,0,9
3M4XTID4-9GvH,37,65000,Alugada,7.00,CcpkW0XE-1NMs,Homeimprovement,C,12000,0.14,0,0.18,13cyvdYm-pr3R,0,12
pSJGyoSq-c3ox,35,78862,Hipotecada,14.00,X0uyeXv2-I7K4,Education,D,25000,0.12,0,0.32,13i3ohUk-Ni55,1,9
9SEgjXbe-ekS6,27,31200,Hipotecada,1.00,sxJnv2eo-Rmjj,Debtconsolidation,A,7500,0.08,0,0.24,13IwylQN-aC6b,0,5
F0LoCesU-xNHi,27,48000,Alugada,9.00,T6ttQQ0B-YUSs,Debtconsolidation,C,14000,0.14,1,0.29,13rZu0yi-Ghov,0,10
AfDojhCs-djJr,31,75000,Alugada,4.00,XGyJ3cu7-yUiX,Medical,C,4000,0.13,0,0.05,14fuJ6lK-BQqw,1,8
CRiWNbSb-XZEY,29,74000,Hipotecada,3.00,n0mlXe90-7v27,Education,D,3000,0.16,1,0.04,14SbGU1G-IRIu,0,6
WEichDR3-w2jx,24,37004,Alugada,2.00,e1SA2jbk-Tdlm,Venture,D,5500,0.15,1,0.15,14u2dQ3a-cvSc,0,4
cOjphcx5-Bco3,31,84000,Hipotecada,12.00,FQInWAFy-tEjS,Homeimprovement,A,10000,0.06,0,0.12,1564Ou1j-dkR1,0,8
6MDRZWKk-ZHWy,23,86670,Hipotecada,4.00,3OwGINEv-JFbH,Personal,B,20000,0.13,0,0.23,15fUzdlQ-lD10,0,2
priGJLYJ-sMGn,23,96000,Hipotecada,4.00,2ba4msFl-Ka9z,Education,B,20000,0.11,0,0.21,15h7X0UX-lBWy,0,3
D0HHkA2C-EscH,37,26400,Alugada,0.00,Zvgx054C-BIc1,Medical,E,10000,0.19,1,0.38,15qcHEkI-qXPt,1,12
rCsMy36e-1X9q,26,80000,Hipotecada,10.00,MtKP2pz1-PSNb,Debtconsolidation,B,10800,0.12,0,0.14,160n2J7f-ohCN,0,3
hbbKuiqB-KkxS,27,87360,Hipotecada,NULL,KZqWe9SZ-1d5B,Homeimprovement,B,7000,0.10,0,0.08,16EA0Kuk-Wibu,0,6
c4jlxfkO-AE6x,34,55000,Alugada,0.00,i2UNuvcN-bSFw,Medical,B,10000,0.10,0,0.18,16OIhdMT-iUbc,0,5
5fi1GWSO-oQcb,144,200000,Hipotecada,4.00,TmOA2QC6-xk2y,Education,B,6000,0.12,0,0.03,171BCjoL-pNcN,0,2
Fr059nFc-cOl2,27,36000,Hipotecada,5.00,eereGvQg-9GxB,Personal,A,5000,NULL,0,0.14,17cw2sjK-kLKe,0,10
aDePz3n3-XgSU,27,34000,Alugada,4.00,I5kQnZGr-OU62,Medical,G,14000,0.20,1,0.41,17Efjazr-1Eke,0,10
0Wlf9Cwp-oOMX,29,60000,Propria,1.00,m9HyThJL-Ur2b,Personal,B,10000,0.11,0,0.17,17IpvTX7-hqou,0,10
Y2eyE1qr-FB1m,37,52000,Alugada,0.00,TLqfYiYg-1YUt,Venture,C,14000,0.13,0,0.27,17j3IeMK-WvJK,1,15
UZAoqpla-p7Lo,25,58000,Hipotecada,9.00,4QCDYQck-sFXj,Medical,A,8500,0.07,0,0.15,17McEOUA-Yftm,0,3
bqzhYsoX-NYY3,21,31000,Hipotecada,5.00,Ibq49ctZ-mFHa,Education,A,7500,0.05,0,0.24,17YIbCfN-uI5c,0,4
rz1EWsAa-qLPB,22,24449,Propria,2.00,vanxjNZ8-gDET,Venture,B,1800,0.12,0,0.07,187qtU8E-YHgw,0,4
vxGtG1kf-StaA,28,114000,Hipotecada,13.00,mjJFhFDt-J4ob,Homeimprovement,A,26000,0.08,0,0.23,192s8ObT-JEEk,0,5
bS8n9Nn3-58Th,26,16428,Alugada,0.00,q1ug5Ril-sPiN,Personal,C,2400,0.12,0,0.15,19hAo6R1-6fQf,0,4
kjdyUWww-3O8L,29,39000,Hipotecada,6.00,mlCGfqaN-JwyI,Medical,A,7100,0.08,0,0.18,19lJKMPc-ylAh,0,5
IWztr1yj-Y7LO,32,100000,Hipotecada,17.00,qUrqCdKX-Uplf,Medical,A,4500,0.05,0,0.04,19rPjFFr-ZIU4,0,10
YO6JAYSe-0hfa,28,60000,Hipotecada,8.00,Q5zQONHW-cGtB,Medical,C,1500,NULL,0,0.03,19tgT7FH-d6QO,1,6
LXbfEP05-9or4,33,38400,Hipotecada,0.00,PNuk566a-6R0g,Venture,B,10000,0.10,0,0.26,19UC4maN-9frD,0,7
bPqHjdDu-Sn2m,26,28944,Propria,10.00,YL5eIUXv-lAYs,Education,B,9000,NULL,0,0.31,1A1igq5l-iNrv,0,4
pj5c4z7K-uIwY,33,54000,Hipotecada,6.00,U8iwtNM1-FeQo,Education,B,2100,0.10,0,0.04,1a4bIbMm-S0n2,0,6
CPQLLGId-3EL6,22,37000,Alugada,2.00,k0ohZHMG-ehQH,Homeimprovement,D,2500,0.17,1,0.07,1a5pKn8a-2Urw,0,3
gFNY6QWA-uiBQ,26,53500,Alugada,1.00,rOfO9Qu9-3IIc,Personal,B,5000,0.12,0,0.09,1A7Q9zvt-FAY7,0,3
xoK6spTD-pJZE,22,24702,Alugada,NULL,ENePSdzF-kAcm,Education,C,2000,0.13,0,0.08,1AGGwoBB-mjAK,1,4
hMBjWzd0-cjEU,21,12000,Alugada,0.00,zq76iEX9-3nXz,Venture,A,3000,0.08,1,0.25,1aJ87epF-CUXu,0,3
DnT3UpEf-kcbZ,27,115000,Hipotecada,0.00,wkedd75v-EXMJ,Medical,A,12000,0.07,0,0.10,1apmTB5p-qmkj,0,6
r3sKNCxl-vBZk,58,20000,Alugada,0.00,LNbpoo4u-sTA5,Education,B,4000,0.10,0,0.20,1AqhbzJM-32tU,0,30
QYJF0Qoh-FQio,24,75000,Hipotecada,3.00,ZsS4nKtQ-BGJJ,Venture,F,25000,0.20,0,0.33,1ATohgPe-pHLs,0,4
8p79HSuB-HNWC,29,420000,Hipotecada,5.00,9rgTfjAX-TXDi,Debtconsolidation,C,8000,0.13,0,0.02,1aUTKTG0-TS9M,0,5
GdDgQQhb-7QRB,28,95827,Hipotecada,11.00,XkTl6Jcw-njTm,Education,E,16000,0.14,0,0.17,1ayJPI4c-Y90m,0,7
ssaanqET-Gv6U,31,55000,Hipotecada,9.00,qyUCGPQh-fQh2,Homeimprovement,A,8000,0.07,0,0.15,1b37wCAY-sPz0,0,9
lHSFKl57-BUad,21,17500,Alugada,0.00,ZOCjPFBQ-8qO5,Debtconsolidation,C,4000,0.13,1,0.23,1BDh2DhI-zmCd,1,4
B6ko7qAs-wChf,29,120000,Hipotecada,8.00,WZ6o0kdi-lcG1,Venture,A,5000,0.07,0,0.04,1BjeeQSe-hSfX,0,6
MCTnkovx-OkZI,26,59600,Hipotecada,9.00,wQFS87yA-69IY,Venture,E,21000,0.16,1,0.35,1BNbfBPb-9no0,0,2
hUW8JGFq-rAvB,24,23000,Alugada,0.00,GsDiZLxr-i06C,Education,A,3000,0.08,0,0.13,1Br2TQ7G-067R,0,3
Okj4UrCD-Z2uP,32,16800,Alugada,0.00,FdcqQbRM-MdQE,Personal,C,5000,0.14,1,0.30,1BRucj7e-fFTn,1,7
6BLAOGRf-g69l,27,18600,Alugada,4.00,4kFugKda-oCIn,Medical,B,1850,NULL,0,0.10,1BtgYsKy-XnGS,0,8
Ppe1w2OX-vKXb,29,75000,Hipotecada,7.00,ydbhkCZo-kZ2D,Education,A,6125,NULL,0,0.08,1bX8dY0A-nGpD,0,8
Spgc1sEy-scxU,28,27600,Alugada,3.00,mt5j9uNI-Ylch,Venture,C,3000,0.14,0,0.11,1c41nZ5y-uHGC,0,10
kPl3SlT3-gzCN,21,75000,Alugada,5.00,QeHNWQo2-KfPE,Medical,B,15000,0.10,0,0.20,1cbaO1OZ-rrUK,0,4
sl7KhLkg-xNg0,24,27000,Alugada,1.00,Ol7k7q0K-7Kom,Medical,D,1500,0.16,1,0.06,1CeOi9Id-Ky2x,1,4
UDIOKaAZ-QFTp,25,54000,Propria,9.00,zTA0WmnN-pqL0,Education,C,15000,NULL,0,0.28,1CEw8YIB-sOfT,1,4
WTDEbRDA-rSMz,30,54996,Alugada,4.00,CG6ofJFK-fuMu,Debtconsolidation,A,8000,0.06,0,0.15,1cXDHS3J-sjAo,0,10
wALcETJ5-5K5M,23,33000,Hipotecada,3.00,7zbj6TN6-S8og,Personal,D,8325,0.16,0,0.25,1CzYCBPQ-9yaO,0,3
alq2JZx5-7Q6U,28,30000,Alugada,3.00,ZcGuLLxk-vBvI,Personal,A,10000,0.09,1,0.33,1d67hePQ-KHWx,0,5
007o7Z4z-DX1c,24,113000,Hipotecada,5.00,UDHcjCZ4-PsCF,Education,B,17950,0.12,0,0.16,1d9AQTCy-shub,0,4
5v0e41Fq-D335,33,35000,Propria,4.00,pOKNllWE-sm9j,Venture,A,10000,0.08,0,0.29,1d9GkUQv-1YvZ,0,5
76TDSWLb-AUyI,27,60000,Alugada,8.00,artAKcDO-Laeb,Medical,A,7000,0.07,0,0.12,1DEgb6As-zANJ,0,8
lYUNiMFt-ZZoD,23,40000,Alugada,6.00,2KXFoF88-ULvU,Venture,B,15000,0.12,1,0.38,1dG4Q3tB-Tp68,0,4
8XUUq7ht-R4SN,23,57000,Alugada,4.00,0Pql1Qn1-1csB,Debtconsolidation,A,12000,0.09,0,0.21,1dKRQluJ-57S8,0,2
ujsO1H6w-LIYl,23,47000,Hipotecada,7.00,2dKXuf8Z-OpfX,Education,C,13850,0.13,0,0.29,1dOlFHy4-Pw07,1,2
hzqg9Qc1-C8EA,42,75000,Alugada,6.00,lO6Ht01a-Gk90,Medical,A,17000,0.08,0,0.23,1DQoiUAP-2HHj,0,15
sL4FgMBs-ybbi,22,45000,Alugada,NULL,lnDmvrQ4-YikL,Education,B,8150,0.17,1,NULL,1dQpnqaj-bL2O,1,3
KB4ZT2rf-Dtz4,38,34000,Alugada,19.00,lmZ5nvx5-Bq7s,Medical,A,6000,0.08,0,0.18,1drKKWIr-sTLN,0,11
EoHtUoCn-CoYl,23,NULL,Alugada,7.00,jfQhOZTn-ipt5,Medical,A,NULL,0.15,0,0.37,1dso4dsy-LdaF,0,3
9SyBHimJ-kwOF,25,55044,Alugada,4.00,1HO2Lk9s-rhr2,Venture,E,18250,0.18,1,0.33,1dThpm56-pLGJ,0,2
YkkPpbn8-BEXR,33,44500,Propria,6.00,xLC3bZb2-jPSz,Education,B,20000,NULL,0,0.45,1DUGMukZ-EwDC,0,6
2ySlYBCB-x0zm,25,32400,Alugada,1.00,Pn9JIYrx-6I4r,Homeimprovement,D,17500,0.16,1,0.54,1DX9wK70-fdz3,1,3
d7s3qA72-fgzW,24,33000,Hipotecada,3.00,jiS8TDUk-87Jt,Venture,C,4000,0.13,0,0.12,1DykkJEm-iMCi,0,4
54DKPDRv-5qBX,23,20664,Alugada,4.00,rLxGQ6dl-834h,Education,C,4550,0.14,0,0.22,1DZicLp2-ATre,1,3
wifgkW8t-Rwcx,25,65000,Alugada,3.00,bjaAS6jD-DNLx,Personal,A,4000,0.07,0,0.06,1e4bhr47-AaX0,0,2
tTlOHrbr-pSeK,22,54000,Alugada,1.00,2MFddhup-MMb1,Debtconsolidation,A,5000,0.07,1,0.09,1eD8ner3-JYWP,0,3
0DmXJAaM-fOwZ,25,120000,Alugada,9.00,LywpjJri-ZM4Z,Venture,C,4800,0.14,0,0.04,1ednj7yw-8aJG,0,4
IduHtle6-G8ME,31,60682,Alugada,NULL,WFukDFDN-RcxW,Venture,A,2000,0.08,NULL,0.17,1EjJgxrq-HPBz,0,4
4rBDGpNY-Ofv7,33,120000,Hipotecada,3.00,s0IDm3vS-87CT,Education,A,14050,0.09,0,0.12,1EJYj7JB-gtJ3,0,7
zAFPLFEI-nqqr,26,54000,Alugada,0.00,10TAmf3k-Q8oX,Personal,D,13200,0.15,1,0.24,1esWuJfX-bc1u,1,2
gKG1RZFg-mgIE,32,32000,Alugada,1.00,cj5sJvZn-3ORg,Debtconsolidation,E,2600,NULL,1,0.08,1etcLCnj-xsLx,1,9
